M,T,identifier,raw_s,amortized_s,cache_namespace
16,200,prec_EmpiricalCovariance,6.1e-05,0.00440353125,covariance
16,200,prec_EllipticEnvelope,5.7e-05,0.00440353125,covariance
16,200,prec_GraphicalLasso,5.6e-05,0.00440353125,covariance
16,200,prec_GraphicalLassoCV,6.3e-05,0.00440353125,covariance
16,200,prec_LedoitWolf,5.9e-05,0.00440353125,covariance
16,200,prec_MinCovDet,5.9e-05,0.00440353125,covariance
16,200,prec_OAS,5.8e-05,0.00440353125,covariance
16,200,prec_ShrunkCovariance,5.7e-05,0.00440353125,covariance
16,200,prec-sq_EmpiricalCovariance,5.5e-05,0.00440353125,covariance
16,200,prec-sq_EllipticEnvelope,5.7e-05,0.00440353125,covariance
16,200,prec-sq_GraphicalLasso,5.6e-05,0.00440353125,covariance
16,200,prec-sq_GraphicalLassoCV,5.8e-05,0.00440353125,covariance
16,200,prec-sq_LedoitWolf,5.5e-05,0.00440353125,covariance
16,200,prec-sq_MinCovDet,6e-05,0.00440353125,covariance
16,200,prec-sq_OAS,0.00029,0.00440353125,covariance
16,200,prec-sq_ShrunkCovariance,7e-05,0.00440353125,covariance
16,200,spearmanr-sq,0.001455,0.001455,
16,200,spearmanr,0.001125,0.001125,
16,200,kendalltau-sq,0.023357,0.023357,
16,200,kendalltau,0.022919,0.022919,
16,200,corr_pearson_tau-1,0.000317,0.000317,
16,200,corr_pearson_tau-2,0.000166,0.000166,
16,200,corr_pearson_tau-3,0.000152,0.000152,
16,200,corr_pearson_tau-4,0.000163,0.000163,
16,200,corr_pearson_tau-5,0.000145,0.000145,
16,200,corr_pearson_tau-1-sq,0.000139,0.000139,
16,200,corr_pearson_tau-2-sq,0.00014,0.00014,
16,200,corr_pearson_tau-3-sq,0.000134,0.000134,
16,200,corr_pearson_tau-4-sq,0.00015,0.00015,
16,200,corr_pearson_tau-5-sq,0.000134,0.000134,
16,200,corr_pearson_tau-10,0.000134,0.000134,
16,200,corr_pearson_tau-10-sq,0.000128,0.000128,
16,200,corr_pearson_tau-20,0.000142,0.000142,
16,200,corr_pearson_tau-20-sq,0.000134,0.000134,
16,200,corr_spearman_tau-1,0.002368,0.002368,
16,200,corr_spearman_tau-2,0.002234,0.002234,
16,200,corr_spearman_tau-3,0.00219,0.00219,
16,200,corr_spearman_tau-4,0.002283,0.002283,
16,200,corr_spearman_tau-5,0.002205,0.002205,
16,200,corr_spearman_tau-1-sq,0.002192,0.002192,
16,200,corr_spearman_tau-2-sq,0.002304,0.002304,
16,200,corr_spearman_tau-3-sq,0.002271,0.002271,
16,200,corr_spearman_tau-4-sq,0.002236,0.002236,
16,200,corr_spearman_tau-5-sq,0.002259,0.002259,
16,200,corr_spearman_tau-10,0.002171,0.002171,
16,200,corr_spearman_tau-10-sq,0.002124,0.002124,
16,200,corr_spearman_tau-20,0.002089,0.002089,
16,200,corr_spearman_tau-20-sq,0.002162,0.002162,
16,200,corr_kendall_tau-1,0.092338,0.092338,
16,200,corr_kendall_tau-2,0.092209,0.092209,
16,200,corr_kendall_tau-3,0.091766,0.091766,
16,200,corr_kendall_tau-4,0.091494,0.091494,
16,200,corr_kendall_tau-5,0.091693,0.091693,
16,200,corr_kendall_tau-1-sq,0.091258,0.091258,
16,200,corr_kendall_tau-2-sq,0.091827,0.091827,
16,200,corr_kendall_tau-3-sq,0.09176,0.09176,
16,200,corr_kendall_tau-4-sq,0.091272,0.091272,
16,200,corr_kendall_tau-5-sq,0.090913,0.090913,
16,200,corr_kendall_tau-10,0.091475,0.091475,
16,200,corr_kendall_tau-10-sq,0.091248,0.091248,
16,200,corr_kendall_tau-20,0.0904,0.0904,
16,200,corr_kendall_tau-20-sq,0.09068,0.09068,
16,200,xcorr_max_sig-True,0.013523,0.013523,
16,200,xcorr-sq_max_sig-True,0.001646,0.001646,
16,200,xcorr_mean_sig-True,0.001703,0.001703,
16,200,xcorr-sq_mean_sig-True,0.001798,0.001798,
16,200,xcorr_mean_sig-False,0.000717,0.000717,
16,200,xcorr-sq_mean_sig-False,0.000817,0.000817,
16,200,pdist_euclidean,0.000557,0.000557,
16,200,pdist_cityblock,0.00028,0.00028,
16,200,pdist_cosine,0.000434,0.000434,
16,200,pdist_chebyshev,0.00028,0.00028,
16,200,pdist_canberra,0.000246,0.000246,
16,200,pdist_braycurtis,0.000228,0.000228,
16,200,dcorr,0.223476,0.223476,
16,200,dcorr_biased,0.215157,0.215157,
16,200,mgc,1.891677,1.891677,
16,200,hsic,0.459615,0.459615,
16,200,hsic_biased,0.450162,0.450162,
16,200,hhg,9.284265,9.284265,
16,200,mgcx_maxlag-1,8.468001,8.468001,
16,200,mgcx_maxlag-10,26.287083,26.287083,
16,200,dcorrx_maxlag-1,0.662296,0.662296,
16,200,dcorrx_maxlag-10,3.25051,3.25051,
16,200,dtw,0.021016,0.021016,
16,200,dtw_constraint-itakura,0.082548,0.082548,
16,200,dtw_constraint-sakoe-chiba_radius-auto,0.003019,0.003019,
16,200,xpdist_euclidean_tau-1_min_rmse,0.001998,0.001998,
16,200,xpdist_euclidean_tau-1_mean_rmse,0.002177,0.002177,
16,200,softdtw,0.637781,0.637781,
16,200,softdtw_constraint-itakura,0.638686,0.638686,
16,200,softdtw_constraint-sakoe-chiba,0.639309,0.639309,
16,200,lcss,0.186627,0.186627,
16,200,lcss_constraint-itakura,0.197532,0.197532,
16,200,lcss_constraint-sakoe-chiba,0.187862,0.187862,
16,200,bary_euclidean_mean,0.148452,0.9759701875,barycenter
16,200,bary_euclidean_max,0.000983,0.9759701875,barycenter
16,200,bary_dtw_mean,0.335155,0.9759701875,barycenter
16,200,bary_dtw_max,0.000956,0.9759701875,barycenter
16,200,bary_sgddtw_mean,0.324991,0.9759701875,barycenter
16,200,bary_sgddtw_max,0.000983,0.9759701875,barycenter
16,200,bary_softdtw_mean,14.788922,0.9759701875,barycenter
16,200,bary_softdtw_max,0.00101,0.9759701875,barycenter
16,200,bary-sq_euclidean_mean,0.00245,0.9759701875,barycenter
16,200,bary-sq_euclidean_max,0.001126,0.9759701875,barycenter
16,200,bary-sq_dtw_mean,0.002425,0.9759701875,barycenter
16,200,bary-sq_dtw_max,0.001036,0.9759701875,barycenter
16,200,bary-sq_sgddtw_mean,0.002442,0.9759701875,barycenter
16,200,bary-sq_sgddtw_max,0.001155,0.9759701875,barycenter
16,200,bary-sq_softdtw_mean,0.00241,0.9759701875,barycenter
16,200,bary-sq_softdtw_max,0.001027,0.9759701875,barycenter
16,200,gwtau,0.007937,0.007937,
16,200,anm,0.924576,0.924576,
16,200,cds,2.043726,2.043726,
16,200,reci,0.243548,0.243548,
16,200,ccm_E-None_mean,670.96422,215.10856644444442,ccm
16,200,ccm_E-None_max,0.000119,215.10856644444442,ccm
16,200,ccm_E-None_diff,0.000159,215.10856644444442,ccm
16,200,ccm_E-1_mean,595.765949,215.10856644444442,ccm
16,200,ccm_E-1_max,0.000109,215.10856644444442,ccm
16,200,ccm_E-1_diff,0.000145,215.10856644444442,ccm
16,200,ccm_E-10_mean,669.246143,215.10856644444442,ccm
16,200,ccm_E-10_max,0.000103,215.10856644444442,ccm
16,200,ccm_E-10_diff,0.000151,215.10856644444442,ccm
16,200,je_gaussian,0.000311,0.000311,
16,200,je_kozachenko,0.016033,0.016033,
16,200,je_kernel_W-0.5,0.055484,0.055484,
16,200,ce_gaussian,0.000233,0.000233,
16,200,ce_kozachenko,0.002327,0.002327,
16,200,ce_kernel_W-0.5,0.00404,0.00404,
16,200,cce_gaussian,0.097108,0.097108,
16,200,cce_kozachenko,0.58839,0.58839,
16,200,cce_kernel_W-0.5,2.048196,2.048196,
16,200,xme_gaussian_k1,0.014831,0.014831,
16,200,xme_kozachenko_k1,0.055836,0.055836,
16,200,xme_kernel_W-0.5_k1,0.165235,0.165235,
16,200,xme_gaussian_k10,0.027106,0.027106,
16,200,xme_kozachenko_k10,0.156592,0.156592,
16,200,xme_kernel_W-0.5_k10,0.607013,0.607013,
16,200,di_gaussian,0.041137,0.041137,
16,200,di_kozachenko,0.173388,0.173388,
16,200,di_kernel_W-0.5,0.655339,0.655339,
16,200,si_gaussian_k-1,0.03982,0.03982,
16,200,si_kozachenko_k-1,0.172624,0.172624,
16,200,si_kernel_W-0.5_k-1,0.59837,0.59837,
16,200,mi_gaussian,0.000215,0.000215,
16,200,mi_kraskov_NN-4,0.116193,0.116193,
16,200,mi_kraskov_NN-4_DCE,0.115526,0.115526,
16,200,mi_kernel_W-0.25,0.180175,0.180175,
16,200,tlmi_gaussian,0.000234,0.000234,
16,200,tlmi_kraskov_NN-4,0.229806,0.229806,
16,200,tlmi_kraskov_NN-4_DCE,0.229096,0.229096,
16,200,tlmi_kernel_W-0.25,0.179744,0.179744,
16,200,te_kraskov_NN-4_k-max-10_tau-max-4,2.723321,2.723321,
16,200,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,3.350742,3.350742,
16,200,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,1.341146,1.341146,
16,200,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,1.214395,1.214395,
16,200,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.477605,0.477605,
16,200,te_kernel_W-0.25_k-1,0.314795,0.314795,
16,200,gc_gaussian_k-max-10_tau-max-2,0.366186,0.366186,
16,200,gc_gaussian_k-1_kt-1_l-1_lt-1,0.024108,0.024108,
16,200,te_symbolic_k-1_kt-1_l-1_lt-1,0.105891,0.105891,
16,200,te_symbolic_k-10_kt-1_l-1_lt-1,0.367308,0.367308,
16,200,phi_star_t-1_norm-0,0.18033,0.18033,
16,200,phi_star_t-1_norm-1,0.188437,0.188437,
16,200,phi_Geo_t-1_norm-0,0.476723,0.476723,
16,200,phi_Geo_t-1_norm-1,0.482173,0.482173,
16,200,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.005852,0.011080380952380953,spectral_mv
16,200,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.004513,0.011080380952380953,spectral_mv
16,200,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000144,0.011080380952380953,spectral_mv
16,200,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000149,0.011080380952380953,spectral_mv
16,200,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,8.6e-05,0.011080380952380953,spectral_mv
16,200,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,8.1e-05,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.004366,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000149,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000116,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,9.4e-05,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,7.7e-05,0.011080380952380953,spectral_mv
16,200,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.7e-05,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.004194,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000126,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000108,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,8.7e-05,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,8e-05,0.011080380952380953,spectral_mv
16,200,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.3e-05,0.011080380952380953,spectral_mv
16,200,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.018514,0.011080380952380953,spectral_mv
16,200,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.017627,0.011080380952380953,spectral_mv
16,200,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.017639,0.011080380952380953,spectral_mv
16,200,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.006244,0.011080380952380953,spectral_mv
16,200,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000172,0.011080380952380953,spectral_mv
16,200,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000133,0.011080380952380953,spectral_mv
16,200,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000118,0.011080380952380953,spectral_mv
16,200,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,9.1e-05,0.011080380952380953,spectral_mv
16,200,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,8.2e-05,0.011080380952380953,spectral_mv
16,200,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.003878,0.011080380952380953,spectral_mv
16,200,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000126,0.011080380952380953,spectral_mv
16,200,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000104,0.011080380952380953,spectral_mv
16,200,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,8.7e-05,0.011080380952380953,spectral_mv
16,200,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,8e-05,0.011080380952380953,spectral_mv
16,200,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.6e-05,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.004557,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000123,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000105,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,8.7e-05,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,8.1e-05,0.011080380952380953,spectral_mv
16,200,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.3e-05,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.003877,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000146,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000113,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,8.9e-05,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,7.4e-05,0.011080380952380953,spectral_mv
16,200,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.1e-05,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.005683,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000146,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000123,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000101,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,8.5e-05,0.011080380952380953,spectral_mv
16,200,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,7.7e-05,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.005038,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.000148,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.000128,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.000101,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,8.5e-05,0.011080380952380953,spectral_mv
16,200,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,8.1e-05,0.011080380952380953,spectral_mv
16,200,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,2.743303,0.5240184999999999,spectral_bv
16,200,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.003037,0.5240184999999999,spectral_bv
16,200,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0029,0.5240184999999999,spectral_bv
16,200,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.001828,0.5240184999999999,spectral_bv
16,200,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.001711,0.5240184999999999,spectral_bv
16,200,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001598,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,3.20402,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.00298,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.002894,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.001832,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.00162,0.5240184999999999,spectral_bv
16,200,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001598,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,2.174334,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.00301,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.002904,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.00183,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.001632,0.5240184999999999,spectral_bv
16,200,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001622,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,3.228846,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.002963,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.002944,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.001885,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.00163,0.5240184999999999,spectral_bv
16,200,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001604,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,4.314972,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.002989,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.002926,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.001838,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.001624,0.5240184999999999,spectral_bv
16,200,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.001681,0.5240184999999999,spectral_bv
16,200,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.020613,0.011080380952380953,spectral_mv
16,200,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.019395,0.011080380952380953,spectral_mv
16,200,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.019,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.53669,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.000154,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.000137,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.000149,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,9.6e-05,0.011080380952380953,spectral_mv
16,200,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,9.7e-05,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.038294,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.000376,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.000371,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.032614,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.000371,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.000351,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.152475,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.000357,0.011080380952380953,spectral_mv
16,200,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.000338,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.000382,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.000216,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.000207,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.00035,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.000217,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.000204,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.000344,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.000208,0.011080380952380953,spectral_mv
16,200,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.000211,0.011080380952380953,spectral_mv
16,200,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,60.481288,60.481288,
16,200,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,60.43393,60.43393,
16,200,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.010294,0.010294,
16,200,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.000172,0.000172,
16,200,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.000139,0.000139,
16,200,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.000126,0.000126,
16,200,lmfit_Ridge,0.114522,0.114522,
16,200,lmfit_Lasso,0.132073,0.132073,
16,200,lmfit_SGDRegressor,0.135348,0.135348,
16,200,lmfit_ElasticNet,0.132293,0.132293,
16,200,lmfit_BayesianRidge,0.138035,0.138035,
16,200,gpfit_DotProduct,10.412929,10.412929,
16,200,gpfit_RBF,16.805856,16.805856,
16,200,coint_johansen_max_eig_stat_order-0_ardiff-10,0.102286,0.10459490909090909,coint
16,200,coint_johansen_trace_stat_order-0_ardiff-10,0.000213,0.10459490909090909,coint
16,200,coint_johansen_max_eig_stat_order-0_ardiff-1,0.063668,0.10459490909090909,coint
16,200,coint_johansen_trace_stat_order-0_ardiff-1,0.000213,0.10459490909090909,coint
16,200,coint_johansen_max_eig_stat_order-1_ardiff-10,0.104451,0.10459490909090909,coint
16,200,coint_johansen_trace_stat_order-1_ardiff-10,0.000218,0.10459490909090909,coint
16,200,coint_johansen_max_eig_stat_order-1_ardiff-1,0.067094,0.10459490909090909,coint
16,200,coint_johansen_trace_stat_order-1_ardiff-1,0.000207,0.10459490909090909,coint
16,200,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.269589,0.10459490909090909,coint
16,200,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.271105,0.10459490909090909,coint
16,200,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.2715,0.10459490909090909,coint
16,200,pec,0.002391,0.002391,
16,200,pec_orth,0.001652,0.001652,
16,200,pec_log,0.001233,0.001233,
16,200,pec_orth_log,0.001809,0.001809,
16,200,pec_orth_abs,0.001582,0.001582,
16,200,pec_orth_log_abs,0.00187,0.00187,
16,200,ids,0.001051,0.001051,
16,400,cov_EmpiricalCovariance,0.000912,0.0044383125,covariance
16,400,cov_EllipticEnvelope,0.022394,0.0044383125,covariance
16,400,cov_GraphicalLasso,0.001694,0.0044383125,covariance
16,400,cov_GraphicalLassoCV,0.092645,0.0044383125,covariance
16,400,cov_LedoitWolf,0.000494,0.0044383125,covariance
16,400,cov_MinCovDet,0.021731,0.0044383125,covariance
16,400,cov_OAS,0.000401,0.0044383125,covariance
16,400,cov_ShrunkCovariance,0.000425,0.0044383125,covariance
16,400,cov-sq_EmpiricalCovariance,6.7e-05,0.0044383125,covariance
16,400,cov-sq_EllipticEnvelope,6.1e-05,0.0044383125,covariance
16,400,cov-sq_GraphicalLasso,5.7e-05,0.0044383125,covariance
16,400,cov-sq_GraphicalLassoCV,5.7e-05,0.0044383125,covariance
16,400,cov-sq_LedoitWolf,5.5e-05,0.0044383125,covariance
16,400,cov-sq_MinCovDet,5.8e-05,0.0044383125,covariance
16,400,cov-sq_OAS,5.5e-05,0.0044383125,covariance
16,400,cov-sq_ShrunkCovariance,5.4e-05,0.0044383125,covariance
16,400,prec_EmpiricalCovariance,5.3e-05,0.0044383125,covariance
16,400,prec_EllipticEnvelope,5.8e-05,0.0044383125,covariance
16,400,prec_GraphicalLasso,5.2e-05,0.0044383125,covariance
16,400,prec_GraphicalLassoCV,5.2e-05,0.0044383125,covariance
16,400,prec_LedoitWolf,5.8e-05,0.0044383125,covariance
16,400,prec_MinCovDet,5.2e-05,0.0044383125,covariance
16,400,prec_OAS,5.3e-05,0.0044383125,covariance
16,400,prec_ShrunkCovariance,5.4e-05,0.0044383125,covariance
16,400,prec-sq_EmpiricalCovariance,5.4e-05,0.0044383125,covariance
16,400,prec-sq_EllipticEnvelope,5.4e-05,0.0044383125,covariance
16,400,prec-sq_GraphicalLasso,5.2e-05,0.0044383125,covariance
16,400,prec-sq_GraphicalLassoCV,5.2e-05,0.0044383125,covariance
16,400,prec-sq_LedoitWolf,5.2e-05,0.0044383125,covariance
